OlinkID,epvs_thalamus_1_nobs,epvs_thalamus_1_beta,epvs_thalamus_1_se,epvs_thalamus_1_pvalue,epvs_thalamus_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20607,906,-0.009864998132576972,0.03233238184706747,0.7603526645649716,0.999828192354927,89.62743526097273,Q9UIB8,CD84,Inflammation,Unique Protein
OID20608,906,0.04537930233625628,0.03297730593597986,0.16914638445663033,0.999828192354927,47.65982374049914,P20340,RAB6A,Inflammation,Unique Protein
OID20609,906,0.018709985908382194,0.03686142212576291,0.6118770917368421,0.999828192354927,82.9626169695376,Q8WXI8,CLEC4D,Inflammation,Unique Protein
OID20610,906,-0.03575129732675509,0.03195338988480926,0.2635047695224519,0.999828192354927,92.94811549509903,P10147,CCL3,Inflammation,Unique Protein
OID20611,906,0.010582314208200628,0.033288699952351904,0.7506395961799422,0.999828192354927,21.352378501934343,P50591,TNFSF10,Inflammation,Unique Protein
OID20612,906,0.036273489811571524,0.03211008500495785,0.2589258030728166,0.999828192354927,23.92305593600385,O15455,TLR3,Inflammation,Unique Protein
OID20613,906,0.022475549189710852,0.03258959577602772,0.49059271396729764,0.999828192354927,41.038120840933836,P80162,CXCL6,Inflammation,Unique Protein
OID20614,906,0.026016664178288115,0.030376957626012523,0.3919752139471928,0.999828192354927,23.565768482755466,Q08174,PCDH1,Inflammation,Unique Protein
OID20615,906,0.011149991498651765,0.03210152325565381,0.7284221265643748,0.999828192354927,41.34606406766039,P37235,HPCAL1,Inflammation,Unique Protein
OID20616,906,-0.016703454415314244,0.03278700271793422,0.6105615081066187,0.999828192354927,36.56110018173383,P29965,CD40LG,Inflammation,Unique Protein
OID20617,906,0.008835673705732574,0.03353753073698759,0.7922602993147029,0.999828192354927,25.981400634007873,Q07065,CKAP4,Inflammation,Unique Protein
OID20618,906,-0.0244153979681244,0.03229593280010169,0.44985667124979156,0.999828192354927,82.98112444198671,P68106,FKBP1B,Inflammation,Unique Protein
OID20619,906,0.0055719359258911,0.030695918243349645,0.8560007193296965,0.999828192354927,25.04885431002542,P22304,IDS,Inflammation,Unique Protein
OID20620,906,0.009469688969621203,0.031971591996300334,0.7671539997687076,0.999828192354927,37.5728223041109,O00273,DFFA,Inflammation,Unique Protein
OID20621,906,-0.007204727253461852,0.032526796824981975,0.8247532921092763,0.999828192354927,29.64056333219643,P01137,TGFB1,Inflammation,Unique Protein
OID20622,906,0.0115506388150514,0.0371376507194711,0.7558569673172745,0.999828192354927,31.39336854512424,Q6UXB2,CXCL17,Inflammation,Unique Protein
OID20623,906,0.01409383314431167,0.03221411546855048,0.6618520933428498,0.999828192354927,35.534845440726905,Q9Y266,NUDC,Inflammation,Unique Protein
OID20624,906,-1.0617991306428485e-4,0.032818160321594236,0.9974192578483154,0.999828192354927,28.44209355338121,O43508,TNFSF12,Inflammation,Unique Protein
OID20625,906,0.007653475104945046,0.03236377458655926,0.8131128584875389,0.999828192354927,77.24907384058375,Q04637,EIF4G1,Inflammation,Unique Protein
OID20626,906,-0.022097734243526065,0.03388371442274621,0.5144649981854288,0.999828192354927,18.15407875175035,P35613,BSG,Inflammation,Unique Protein
OID20627,906,-0.010872743717033442,0.032769177413706746,0.740120530234915,0.999828192354927,57.09349844405639,O60884,DNAJA2,Inflammation,Unique Protein
OID20628,906,0.04036759910997867,0.032061001354535865,0.20833117544812804,0.999828192354927,23.06168934229189,Q9BZW8,CD244,Inflammation,Unique Protein
OID20629,906,0.02915576272708819,0.03417581304360364,0.39382882915523376,0.999828192354927,24.92191398469132,Q12918,KLRB1,Inflammation,Unique Protein
OID20630,906,0.07189258189596108,0.03167489051949704,0.023465728565102664,0.7298752603913962,28.09187844989422,P50452,SERPINB8,Inflammation,Unique Protein
OID20631,906,0.013277295806594992,0.03238616675246181,0.6819286658435313,0.999828192354927,26.586749089700184,P10145,CXCL8,Inflammation,Duplicated Protein with lowest CV
OID20632,906,0.0059768693738752295,0.03221903589176101,0.852873636303633,0.999828192354927,24.068633815161437,Q13241,KLRD1,Inflammation,Unique Protein
OID20633,906,0.01825090505654906,0.032512706787671736,0.5747033900731646,0.999828192354927,34.59089316025808,Q14005,IL16,Inflammation,Unique Protein
OID20634,906,0.019007510288129397,0.033602659791962405,0.5717719194608152,0.999828192354927,25.75916729327187,O94856,NFASC,Inflammation,Unique Protein
OID20635,906,0.004426205654447853,0.03375093506181294,0.895691865820285,0.999828192354927,28.429013229695936,P40259,CD79B,Inflammation,Unique Protein
OID20636,906,-0.014876135464307279,0.034796803220514545,0.6691087941580083,0.999828192354927,27.721158568615213,Q9BXN2,CLEC7A,Inflammation,Unique Protein
OID20637,906,0.04412782322215762,0.03348190966873274,0.18785840473142754,0.999828192354927,25.57128998851127,P20273,CD22,Inflammation,Unique Protein
OID20638,906,-0.002375633964891183,0.035290081541394076,0.9463443051222032,0.999828192354927,31.847459260787105,Q9UQV4,LAMP3,Inflammation,Unique Protein
OID20639,906,0.017524411258827765,0.032254777911888736,0.5870519036090912,0.999828192354927,28.714244182109066,Q96LA5,FCRL2,Inflammation,Unique Protein
OID20640,906,-0.01629672694747028,0.03240515460247954,0.6151560584614508,0.999828192354927,51.33340278658387,O43561,LAT,Inflammation,Unique Protein
OID20641,906,0.025828334711884133,0.03227136467265575,0.423724005127018,0.999828192354927,44.82175300725662,P36959,GMPR,Inflammation,Unique Protein
OID20642,906,-0.03923035299480611,0.031128651890928144,0.20790631976841806,0.999828192354927,26.886679888041048,Q15661,TPSAB1,Inflammation,Unique Protein
OID20643,906,-0.005666295583013196,0.03239604027641172,0.8611927279761136,0.999828192354927,59.30309324901359,Q96SB3,PPP1R9B,Inflammation,Unique Protein
OID20644,906,-0.011728297060256942,0.03261385738068901,0.7192240536990542,0.999828192354927,66.04841842413384,P30044,PRDX5,Inflammation,Unique Protein
OID20645,906,-0.015977236536065472,0.031740930702869645,0.6148338940963081,0.999828192354927,25.176403553632564,P00813,ADA,Inflammation,Unique Protein
OID20646,906,-0.04676640286441151,0.03502644264940927,0.1821630505317648,0.999828192354927,32.29548055391566,Q9Y6Q6,TNFRSF11A,Inflammation,Unique Protein
OID20647,906,-0.03112815317443448,0.03387970667233797,0.35845886349497935,0.999828192354927,24.832422163005084,O95971,CD160,Inflammation,Unique Protein
OID20648,906,0.003925773801619315,0.03269957827590392,0.9044662304239087,0.999828192354927,43.02308250824322,P14317,HCLS1,Inflammation,Unique Protein
OID20649,906,0.023335190913001593,0.0334670858864214,0.48582472019702294,0.999828192354927,27.34120299542242,P30203,CD6,Inflammation,Unique Protein
OID20650,906,-0.039372839246910554,0.03365271514150173,0.24232631583153932,0.999828192354927,27.560358779655015,P15692,VEGFA,Inflammation,Unique Protein
OID20651,906,0.004090197555672933,0.033290852917559455,0.9022439042758204,0.999828192354927,30.446063339418828,O75077,ADAM23,Inflammation,Unique Protein
OID20652,906,0.018333155616511804,0.03458668561233795,0.5962006924122103,0.999828192354927,23.619207425351146,Q13478,IL18R1,Inflammation,Unique Protein
OID20653,906,0.00952258610127376,0.03543738697003219,0.7882110836905678,0.999828192354927,23.310329073258146,P43489,TNFRSF4,Inflammation,Unique Protein
OID20654,906,-0.01266409607652686,0.031736269039657705,0.6899588239544057,0.999828192354927,24.01177431048017,P02745,C1QA,Inflammation,Unique Protein
OID20655,906,-0.01782632477869635,0.03237267534632213,0.5820061626681559,0.999828192354927,30.287964360182645,Q99616,CCL13,Inflammation,Unique Protein
OID20656,906,0.001385169816483376,0.036479824185628625,0.9697194990471408,0.999828192354927,27.413969149399055,P14210,HGF,Inflammation,Unique Protein
OID20657,906,-0.027260329030750617,0.03303785224510586,0.4095237222789546,0.999828192354927,29.776294409230907,Q12866,MERTK,Inflammation,Unique Protein
OID20658,906,0.010081382802836079,0.03412940803916484,0.7677676420467717,0.999828192354927,66.66768640489249,O00253,AGRP,Inflammation,Unique Protein
OID20660,906,-0.013440885937781144,0.032761598142803355,0.6817121186329795,0.999828192354927,29.437760937705853,P43234,CTSO,Inflammation,Unique Protein
OID20661,906,-0.01667594975271489,0.03262656712980108,0.6093976895834532,0.999828192354927,23.7260629270011,P49771,FLT3LG,Inflammation,Unique Protein
OID20662,906,0.0013801294783286884,0.03277642644094598,0.9664226045760296,0.999828192354927,28.61076016428426,O43915,VEGFD,Inflammation,Unique Protein
OID20663,906,0.12233901101326916,0.03267921945118081,1.9310607327498245e-4,0.2822245260913869,51.619410811714225,P12544,GZMA,Inflammation,Unique Protein
OID20664,906,0.04119232132937738,0.03349564123962151,0.2191061125827286,0.999828192354927,26.60450175908011,Q9H4D0,CLSTN2,Inflammation,Unique Protein
OID20665,906,-0.0044550979252795464,0.034003433441875265,0.8957900389313301,0.999828192354927,24.359134958297503,P48023,FASLG,Inflammation,Unique Protein
OID20666,906,0.02334808207427158,0.03449012562463546,0.4986149344312577,0.999828192354927,23.053168170792613,P29460,IL12B,Inflammation,Unique Protein
OID20667,906,0.04428758413726653,0.03405353309929204,0.19375889118523018,0.999828192354927,27.79300046192974,Q15517,CDSN,Inflammation,Unique Protein
OID20668,906,-0.0032314196694552804,0.03454566562984736,0.9254953529750346,0.999828192354927,26.99833717107,P51671,CCL11,Inflammation,Unique Protein
OID20669,906,0.03198913522820558,0.032551529883487265,0.32601269432287905,0.999828192354927,27.06191441364555,Q16719,KYNU,Inflammation,Unique Protein
OID20670,906,0.015564253957369593,0.03261045660206679,0.633282138612393,0.999828192354927,26.72757979141181,Q9HBG7,LY9,Inflammation,Unique Protein
OID20671,906,0.005055439105940953,0.03357286185884709,0.8803405082255064,0.999828192354927,30.49780496712742,P78556,CCL20,Inflammation,Unique Protein
OID20672,906,-0.008593430067619801,0.03296483463834272,0.7943963302980214,0.999828192354927,34.85706228618039,P03956,MMP1,Inflammation,Unique Protein
OID20673,906,-0.010373692565689407,0.03649839539009865,0.7763058596063198,0.999828192354927,23.899290619092064,P49763,PGF,Inflammation,Unique Protein
OID20674,906,0.010081843534800985,0.0331455377815641,0.761070760460105,0.999828192354927,27.806293411411282,O15444,CCL25,Inflammation,Unique Protein
OID20675,906,0.004370475378012499,0.034040238791870736,0.8978684053116339,0.999828192354927,36.84086070290814,Q07325,CXCL9,Inflammation,Unique Protein
OID20676,906,0.06844477582683707,0.03147510986421888,0.02992703002238299,0.7880784572560854,34.447798872533724,Q92484,SMPDL3A,Inflammation,Unique Protein
OID20677,906,-0.04908610297215035,0.035897721130020724,0.17185136998155068,0.999828192354927,33.54559568806034,P21709,EPHA1,Inflammation,Unique Protein
OID20678,906,0.008896818924835738,0.03383614846378646,0.7926594138170404,0.999828192354927,28.913843615649178,P15260,IFNGR1,Inflammation,Unique Protein
OID20679,906,0.03618018440696307,0.03283450755799167,0.2708071735766593,0.999828192354927,54.90968221488689,P53634,CTSC,Inflammation,Unique Protein
OID20680,906,-0.059836076938782526,0.03345657223687326,0.07404256375512355,0.9705220352297137,33.02255922899319,Q5ZPR3,CD276,Inflammation,Unique Protein
OID20681,906,-0.008163713218102012,0.03264531285524131,0.8025889531406247,0.999828192354927,66.12379362730204,Q9UJU6,DBNL,Inflammation,Unique Protein
OID20682,906,0.11509699675351456,0.033189936179698606,5.499986406965233e-4,0.32169393671465024,41.75013817489083,P30613,PKLR,Inflammation,Unique Protein
OID20683,906,-0.025559572165813046,0.03236026007389642,0.4298304197404442,0.999828192354927,54.21870599533375,O43639,NCK2,Inflammation,Unique Protein
OID20684,906,-2.9397488893359076e-4,0.0324041980032568,0.9927636388330583,0.999828192354927,64.65658900242907,P35625,TIMP3,Inflammation,Unique Protein
OID20685,906,-0.025013976815858846,0.03264517329209456,0.44373917414842,0.999828192354927,54.80126603783692,P47712,PLA2G4A,Inflammation,Unique Protein
OID20686,906,-0.05263173610685117,0.03215064409227402,0.1019790250230761,0.999828192354927,41.46716023772923,O00585,CCL21,Inflammation,Unique Protein
OID20687,906,-0.001968453094987308,0.031801251520360195,0.950657570574823,0.999828192354927,38.07581640041066,P09238,MMP10,Inflammation,Unique Protein
OID20688,906,0.001894775713333604,0.03669544615324142,0.9588310577675496,0.999828192354927,43.239975361115626,P11684,SCGB1A1,Inflammation,Unique Protein
OID20689,906,-0.006000179072882452,0.03216299430352448,0.8520520703509662,0.999828192354927,35.533400945739615,Q6UWV6,ENPP7,Inflammation,Unique Protein
OID20690,906,0.014270913191179463,0.03516157942613897,0.6849387869257175,0.999828192354927,31.989914857500334,Q9BZZ2,SIGLEC1,Inflammation,Unique Protein
OID20691,906,-0.04406323191885734,0.03219017414762016,0.1713966842587955,0.999828192354927,40.207210815249944,P25116,F2R,Inflammation,Unique Protein
OID20692,906,0.013309314809068148,0.03254251015466181,0.682651619586237,0.999828192354927,34.17156599881315,P09326,CD48,Inflammation,Unique Protein
OID20693,906,-0.036216893357216326,0.035915714286991696,0.3135452560090023,0.999828192354927,40.181989152807766,P55773,CCL23,Inflammation,Unique Protein
OID20694,906,-0.012569297311013868,0.03320068907374234,0.7050866410301702,0.999828192354927,34.56637720842549,Q14116,IL18,Inflammation,Unique Protein
OID20695,906,-0.04963595131468821,0.03147696993366009,0.11517690741267521,0.999828192354927,34.38372995181874,P13236,CCL4,Inflammation,Unique Protein
OID20696,906,-0.03849064083511834,0.03259104508140632,0.2379128545353663,0.999828192354927,33.73982059888735,Q08334,IL10RB,Inflammation,Unique Protein
OID20697,906,-0.0061298547238202725,0.03334833122034871,0.8542023600361232,0.999828192354927,38.317679695893794,P02778,CXCL10,Inflammation,Unique Protein
OID20698,906,0.007724740505579104,0.03267725195257054,0.8131809018145427,0.999828192354927,66.94853259781645,P01133,EGF,Inflammation,Unique Protein
OID20699,906,-0.00806440978482936,0.03254687843234871,0.8043634958860862,0.999828192354927,33.045206522736066,O75462,CRLF1,Inflammation,Unique Protein
OID20700,906,0.07682514196582864,0.03476257907651512,0.02736102437104423,0.7544931531751159,33.84586658872809,P18510,IL1RN,Inflammation,Unique Protein
OID20701,906,-0.03995649897567793,0.031194440086509862,0.2005699004274893,0.999828192354927,33.71789420381286,Q9NZV1,CRIM1,Inflammation,Unique Protein
OID20702,906,-0.022799089348951158,0.03387011553239767,0.5010386720228832,0.999828192354927,35.69459267848635,O14836,TNFRSF13B,Inflammation,Unique Protein
OID20703,906,-0.05474738544845036,0.034191665652231265,0.10969190328978154,0.999828192354927,40.79216671638793,Q9BY76,ANGPTL4,Inflammation,Unique Protein
OID20704,906,-0.009965332940204304,0.03158106695982169,0.7524203205388136,0.999828192354927,32.907398212310845,O76096,CST7,Inflammation,Unique Protein
OID20705,906,-0.043631848243605484,0.03340781502832201,0.19187965523463907,0.999828192354927,32.841402211830825,P21860,ERBB3,Inflammation,Unique Protein
OID20706,906,0.011987035484329328,0.03393127431538549,0.7239672952363151,0.999828192354927,30.727739124797086,Q99435,NELL2,Inflammation,Unique Protein
OID20707,906,-0.022541969803615697,0.0327468487134582,0.49139999583571026,0.999828192354927,79.98436400653203,P55145,MANF,Inflammation,Unique Protein
OID20708,906,0.04933241732113612,0.033035754408640684,0.13571449941672448,0.999828192354927,36.567945779237036,Q14210,LY6D,Inflammation,Unique Protein
OID20709,906,-0.04651059161193566,0.03232498209319208,0.15054881651837673,0.999828192354927,34.54145449613841,P29279,CCN2,Inflammation,Unique Protein
OID20710,906,0.007156885219016507,0.03247368391890642,0.8256180796016412,0.999828192354927,38.805163121411965,Q9HC38,GLOD4,Inflammation,Unique Protein
OID20711,660,-0.027815738118689894,0.0389812699786838,0.4757560619120188,0.999828192354927,41.436477241752655,Q99685,MGLL,Inflammation,Unique Protein
OID20712,906,0.00972877696658264,0.03579888052577556,0.7858684452830136,0.999828192354927,34.66276838565905,Q8NFT8,DNER,Inflammation,Unique Protein
OID20713,906,-0.06199583166335141,0.03355645289508913,0.06500742128395379,0.9406766951138462,32.16744692631707,Q7KYR7,BTN2A1,Inflammation,Unique Protein
OID20714,906,-0.007883746644183731,0.032650313617511494,0.8092545654433497,0.999828192354927,52.12230948915179,P34896,SHMT1,Inflammation,Unique Protein
OID20715,906,-0.05516792228853443,0.0322312358370845,0.08731579657355361,0.999828192354927,37.51158669796698,O95750,FGF19,Inflammation,Unique Protein
OID20716,906,-0.010689204261014277,0.03352107322152509,0.749892740214475,0.999828192354927,36.51503038256516,P19256,CD58,Inflammation,Unique Protein
OID20717,906,-0.01651199634894459,0.032603503605748596,0.6126681004482574,0.999828192354927,60.4331349429032,P29350,PTPN6,Inflammation,Unique Protein
OID20718,906,0.030975220204082287,0.03212660623443218,0.3352288955609276,0.999828192354927,37.63313839111644,P0DMV8,HSPA1A,Inflammation,Unique Protein
OID20719,906,-0.04667082430783761,0.03347900922157381,0.16365810760642402,0.999828192354927,35.622693443932974,P09603,CSF1,Inflammation,Unique Protein
OID20720,906,-0.055875986412473634,0.034329843826966154,0.1039615401449427,0.999828192354927,33.406621753401936,O43291,SPINT2,Inflammation,Unique Protein
