OlinkID,mb_present_6_nobs,mb_present_6_OR,mb_present_6_CI_lower,mb_present_6_CI_upper,mb_present_6_pvalue,mb_present_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID21098,975,1.0000362233987856,0.838823587845293,1.192232148214402,0.9996777591363871,0.9996777591363871,33.642413672199446,Q9UGT4,SUSD2,Neurology,Unique Protein
OID21099,975,0.9426293341158921,0.8174800318293775,1.0869379396917505,0.4162507798299124,0.8858775386888316,80.68014518373342,Q14696,MESD,Neurology,Unique Protein
OID21100,975,0.9125643807066133,0.7886459861741346,1.0559538291374333,0.21914425836024642,0.8858775386888316,49.37178987855116,P05164,MPO,Neurology,Unique Protein
OID21101,975,1.0568921110007483,0.8777254289518542,1.2726313918345982,0.5593232934643626,0.8937893651780072,34.696301875272646,Q02747,GUCA2A,Neurology,Unique Protein
OID21102,975,1.0027111821870023,0.8545100036425599,1.1766154996395166,0.9735305628004745,0.997424784158364,29.97329911998832,P01833,PIGR,Neurology,Unique Protein
OID21103,975,0.8821529347284388,0.764871495479392,1.0174177032996312,0.08493283447912639,0.8858775386888316,40.1235105811543,P14780,MMP9,Neurology,Unique Protein
OID21104,975,1.0403378572484898,0.8840291939157495,1.2242840673964506,0.6340248233337584,0.9057940169132824,32.08267636174729,P35442,THBS2,Neurology,Unique Protein
OID21105,975,0.8386420735186136,0.6954951945557112,1.011251455051228,0.06535398001025397,0.8858775386888316,37.17206351632085,Q13093,PLA2G7,Neurology,Unique Protein
OID21106,975,0.9416142239226224,0.7790547918046891,1.1380936951039056,0.5338205558437857,0.8937893651780072,36.974940304081116,Q15155,NOMO1,Neurology,Unique Protein
OID21107,975,1.0166718576782978,0.8564750669351585,1.2068321730529652,0.8500898333723848,0.9642268463125652,33.31602527749935,P22105,TNXB,Neurology,Unique Protein
OID21108,975,1.0476848052958094,0.8960340439229096,1.2250019501961624,0.5592710192246984,0.8937893651780072,37.13957612767697,Q6YHK3,CD109,Neurology,Unique Protein
OID21109,975,1.0965853692202077,0.9095336626187155,1.3221055156173123,0.33391401481762134,0.8858775386888316,37.16006705779725,O43278,SPINT1,Neurology,Unique Protein
OID21110,975,1.0205461227502242,0.8241798917846755,1.2636978880972511,0.8520291276779901,0.966051644764455,33.603763662369396,P14209,CD99,Neurology,Unique Protein
OID21111,975,0.9784978659492184,0.8346558181180525,1.147129215280631,0.7887375427731835,0.953605476854658,39.897978842595606,Q96RD9,FCRL5,Neurology,Unique Protein
OID21112,975,1.1481129776311632,0.97546760396306,1.3513143891706456,0.0966625233008831,0.8858775386888316,37.74746384368743,Q9Y240,CLEC11A,Neurology,Unique Protein
OID21113,975,1.1057404072818546,0.9162226314943973,1.334459340195111,0.29470201016115544,0.8858775386888316,33.583785025817484,Q14126,DSG2,Neurology,Unique Protein
OID21114,975,0.9576452782045178,0.8212575087791776,1.1166832194090746,0.5808819435959669,0.8938239163702039,33.273184795891225,P04179,SOD2,Neurology,Unique Protein
OID21115,975,0.9274394918643217,0.8057328763270707,1.067529992062026,0.2939361933857522,0.8858775386888316,51.729240171903356,Q9UKK9,NUDT5,Neurology,Unique Protein
OID21116,975,0.9950153578826403,0.8574110358915059,1.1547035447157425,0.9475338020630867,0.9941282496160814,34.23381685143026,P14778,IL1R1,Neurology,Unique Protein
OID21117,975,1.0192858212311244,0.8553610911139592,1.214625724920179,0.8309077922915336,0.9612908252159997,32.09373072128147,Q8IWV2,CNTN4,Neurology,Unique Protein
OID21118,975,0.9654809139572804,0.8314929878316085,1.1210598391775763,0.6449055320610885,0.9102919486880989,59.85779949279486,P63313,TMSB10,Neurology,Unique Protein
OID21119,975,0.8937602622953595,0.7789342595348027,1.0255132531150137,0.10939672096755704,0.8858775386888316,40.53738656249748,Q8N6Q3,CD177,Neurology,Unique Protein
