OlinkID,epvs_insula_6_nobs,epvs_insula_6_beta,epvs_insula_6_se,epvs_insula_6_pvalue,epvs_insula_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID21521,926,0.017902917608456474,0.0344073181991848,0.6029658980904473,0.9846197319097081,95.72388643379072,P12931,SRC,Oncology,Unique Protein
OID21522,926,0.007720452736655052,0.032425583082443754,0.8118593708740909,0.9896473158806222,42.467866679189385,P18084,ITGB5,Oncology,Unique Protein
OID21523,926,0.00639056452377206,0.03322027288201773,0.8474960514984884,0.9905342527411105,40.6771605805149,O43240,KLK10,Oncology,Unique Protein
OID21524,926,1.4404941784444163e-4,0.033065234731405144,0.9965249706256978,0.999541531170215,38.45030865418767,P49767,VEGFC,Oncology,Unique Protein
OID21525,926,-0.002364608842936892,0.033176697175262226,0.9431961013012244,0.9952824257144837,40.421868454766845,O00548,DLL1,Oncology,Unique Protein
OID21526,926,-0.01669098351960313,0.033014509702285456,0.6132852378466764,0.9859783110734047,34.01402655150773,Q92876,KLK6,Oncology,Unique Protein
OID21527,926,-0.01819620654404839,0.035806360005995345,0.6114485378625855,0.9859783110734047,41.63388218550032,P26842,CD27,Oncology,Unique Protein
OID21528,926,-0.007559803952895971,0.03389381127379223,0.8235518166708143,0.9896473158806222,37.02198767954408,P13688,CEACAM1,Oncology,Unique Protein
OID21529,926,0.008643859905554222,0.0326792915650517,0.7914505413150537,0.9890967725177496,39.06526641555699,P15328,FOLR1,Oncology,Unique Protein
OID21530,926,0.024286607507567295,0.03160586152820868,0.44243779932104477,0.9816185290187052,37.72635598137462,O95274,LYPD3,Oncology,Unique Protein
OID21531,926,-0.04006714672109599,0.03440996308216868,0.24456695766440162,0.9738590416428587,42.68250160894347,Q16674,MIA,Oncology,Unique Protein
OID31158,926,0.020294454756895997,0.032496185391752204,0.5324449918832281,0.9816185290187052,73.54704352984253,Q96KB5,PBK,Oncology_II,Unique Protein
OID31159,926,0.019076083774233813,0.033478175972153,0.5689504847562105,0.984280259829374,58.446866718196446,Q8IYV9,IZUMO1,Oncology_II,Unique Protein
OID31160,926,0.0371222432824157,0.03245395531324797,0.2529913717663567,0.9738590416428587,39.65320881851142,Q15014,MORF4L2,Oncology_II,Unique Protein
OID31161,926,0.003726016722227732,0.03179373953435549,0.9067328210543335,0.9946257601720906,42.03847402382415,P12004,PCNA,Oncology_II,Unique Protein
OID31162,926,-0.040347449906561625,0.03179617655479119,0.20478898018586345,0.9738590416428587,50.076472683344164,P18848,ATF4,Oncology_II,Unique Protein
OID31163,926,0.03700721186035093,0.030743772886380173,0.2290089307049093,0.9738590416428587,45.63091704855665,Q9NPI5,NMRK2,Oncology_II,Unique Protein
OID31164,926,-0.025572171844249703,0.03141823398895264,0.4159006905153345,0.9810524124677401,133.7380731877959,P06493,CDK1,Oncology_II,Unique Protein
OID31165,926,0.020557972478538588,0.03281652593135701,0.531176779545822,0.9816185290187052,60.15986898569413,P78395,PRAME,Oncology_II,Unique Protein
OID31166,926,0.02673608381061674,0.029846863457626206,0.3706112293716267,0.9738590416428587,90.85151539339363,Q99259,GAD1,Oncology_II,Unique Protein
OID31167,926,0.01635912218738062,0.03513250591696528,0.6415849145544952,0.9859783110734047,73.91482851278116,Q86SQ0,PHLDB2,Oncology_II,Unique Protein
OID31168,926,3.642581165243484e-4,0.03587211525300791,0.9919003782538083,0.9987518312912413,83.21320702993461,Q8N4E4,PDCL2,Oncology_II,Unique Protein
OID31169,926,0.05234555054406105,0.033174193963745796,0.11493849491374271,0.8959072550209866,39.84262851758002,A6NGN9,IGLON5,Oncology_II,Unique Protein
OID31170,926,0.003755852442533678,0.03246740764455255,0.9079312936316901,0.9946257601720906,43.95910592673826,Q3MIW9,MUCL3,Oncology_II,Unique Protein
OID31171,926,0.0068110996699666014,0.03274845789207014,0.8352896320705716,0.9896473158806222,53.17433078877934,P00167,CYB5A,Oncology_II,Unique Protein
OID31172,926,-0.01939684869016118,0.034043630187670475,0.5689790574112524,0.984280259829374,73.6657059553121,Q15652,JMJD1C,Oncology_II,Unique Protein
OID31173,926,-0.007264841267948147,0.03279092845461617,0.8247139814984781,0.9896473158806222,94.60425308920631,Q9H9E1,ANKRA2,Oncology_II,Unique Protein
OID31174,926,0.03671832299987143,0.03217537912824083,0.25409175753988145,0.9738590416428587,52.23127498172422,Q9GZT3,SLIRP,Oncology_II,Unique Protein
OID31175,926,0.06253492747216788,0.03169033392139018,0.048764216500624326,0.695908220810871,90.40271313316127,O75330,HMMR,Oncology_II,Unique Protein
OID31176,926,-0.008307341426845001,0.031541860240615296,0.7923214790328905,0.9890967725177496,49.16209025798164,Q14674,ESPL1,Oncology_II,Unique Protein
OID31177,926,0.052127582453847895,0.0345591902701021,0.13181267742872232,0.9416453959444909,119.73533756339516,Q9UPY8,MAPRE3,Oncology_II,Unique Protein
OID31178,926,-0.04335134296098115,0.03184926851088726,0.1738083455290777,0.9622023924017565,104.61586206262913,A7E2Y1,MYH7B,Oncology_II,Unique Protein
OID31179,926,0.00649670208627947,0.03241023270465022,0.8411720331127353,0.9905342527411105,49.755178702840155,Q9H867,VCPKMT,Oncology_II,Unique Protein
OID31180,926,-0.016944206805615217,0.03640767718619904,0.6417556757316192,0.9859783110734047,34.457123544360726,Q7Z4W2,LYZL2,Oncology_II,Unique Protein
OID31181,926,7.976060299904953e-4,0.03379073881859904,0.9811734679823807,0.9986550428843561,67.84874042727891,Q9P2D8,UNC79,Oncology_II,Unique Protein
OID31182,926,0.012911259855145893,0.03463514809445283,0.7094002317512431,0.9890967725177496,103.86160049892894,Q14677,CLINT1,Oncology_II,Unique Protein
OID31183,926,0.0319145250473956,0.03602542491009994,0.37591297130073387,0.9784448932431389,110.16087095202391,Q9UJZ1,STOML2,Oncology_II,Unique Protein
OID31184,926,-0.036837862284135464,0.03379494451544235,0.2759857209488226,0.9738590416428587,206.1903099253921,Q8WZ55,BSND,Oncology_II,Unique Protein
OID31185,926,0.01129821946097302,0.03384367651114037,0.7385811429086045,0.9890967725177496,70.21052075344994,Q12836,ZP4,Oncology_II,Unique Protein
OID31186,661,-0.014265959594657035,0.03763497653538308,0.7047683346449829,0.9890967725177496,49.94920536321257,Q6PUV4,CPLX2,Oncology_II,Unique Protein
OID31187,926,-0.006085820261255387,0.03400453452598162,0.8580006970895854,0.9908257245605179,90.46298228763297,P48165,GJA8,Oncology_II,Unique Protein
OID31188,926,0.023030434046646345,0.0309589614925924,0.4571290581612335,0.9816185290187052,93.45814097824002,O43889,CREB3,Oncology_II,Unique Protein
OID31189,690,0.00198090168011299,0.04367186224292848,0.9638349048549459,0.9986550428843561,78.19158767182617,P30304,CDC25A,Oncology_II,Unique Protein
OID31190,926,-0.0055988980391634465,0.03321664913478296,0.8661828264650429,0.9908257245605179,57.20938600352454,Q13017,ARHGAP5,Oncology_II,Unique Protein
OID31191,926,-0.02841630406574762,0.03305203312794145,0.3901578255463961,0.9810524124677401,50.76701682562803,P43630,KIR3DL2,Oncology_II,Unique Protein
OID31192,926,0.044730407433954476,0.033504582053757365,0.1821949548481323,0.9713186555830414,115.497059496963,Q7Z460,CLASP1,Oncology_II,Unique Protein
OID31193,926,-0.009572997133030867,0.031235194124624718,0.7593089301055139,0.9890967725177496,177.98024527938492,P31371,FGF9,Oncology_II,Unique Protein
OID31194,926,0.06769363476758963,0.031740734801836756,0.033217770553405544,0.6686186456359944,39.404869560006226,Q8ND71,GIMAP8,Oncology_II,Unique Protein
OID31195,926,0.003903406381999794,0.032335035693132404,0.9039415804865736,0.9946257601720906,121.00801956594987,Q9UQE7,SMC3,Oncology_II,Unique Protein
OID31196,926,-0.0413967359841077,0.031411593589173475,0.18787741473359418,0.9725636426977382,36.63297655909735,A8MVZ5,BTNL10,Oncology_II,Unique Protein
OID31197,926,0.020658681863646604,0.03394054898753104,0.5428943889981086,0.9841116875094393,44.976159447870245,Q9H741,SPRING1,Oncology_II,Unique Protein
OID31198,926,-0.01210697617153859,0.03583396704049406,0.7355447763262808,0.9890967725177496,63.708576996109166,O00534,VWA5A,Oncology_II,Unique Protein
OID31199,926,-0.011678826281158643,0.032356333065581236,0.7182255939863296,0.9890967725177496,113.5500494617452,Q6NT46,GAGE2A,Oncology_II,Unique Protein
OID31200,926,0.05843526970077374,0.03582618075534146,0.10322232069420556,0.8769774951646757,100.76367381617268,P17980,PSMC3,Oncology_II,Unique Protein
OID31201,926,0.047220822604806076,0.03343369691131122,0.15818456204250755,0.9622023924017565,57.0994964612151,Q14123,PDE1C,Oncology_II,Unique Protein
OID31202,926,0.036183565204054066,0.03371814613335549,0.28350433845103595,0.9738590416428587,74.36441617854415,Q00994,BEX3,Oncology_II,Unique Protein
OID31203,926,-6.111408754948745e-4,0.031814264634713436,0.9846780986459325,0.9986550428843561,124.61828393392524,Q8N130,SLC34A3,Oncology_II,Unique Protein
OID31204,926,-3.321868590695028e-4,0.03278542050299954,0.9919180862943802,0.9987518312912413,54.9456327269402,P31689,DNAJA1,Oncology_II,Unique Protein
OID31205,926,-0.03789648363612241,0.032949032815587025,0.2503843401892741,0.9738590416428587,205.10567218770163,O15264,MAPK13,Oncology_II,Unique Protein
OID31206,926,-0.022231399533170156,0.031031006733140628,0.4739137867927645,0.9816185290187052,48.65190611938212,Q9NS37,CREBZF,Oncology_II,Unique Protein
OID31207,926,0.03458971236384538,0.03254016848219718,0.28807260384658606,0.9738590416428587,78.62279563647326,Q12899,TRIM26,Oncology_II,Unique Protein
OID31208,926,0.004474115074537591,0.030410801119757178,0.8830680833456074,0.993446834531741,99.42378629766753,O43739,CYTH3,Oncology_II,Unique Protein
OID31209,926,0.07881488711632378,0.03072922266274794,0.01048338275392721,0.5089083182395027,86.44647860733524,Q14554,PDIA5,Oncology_II,Unique Protein
OID31210,926,0.04659696989289488,0.032940788665011454,0.15753966708617267,0.9622023924017565,49.6520025640874,O95793,STAU1,Oncology_II,Unique Protein
OID31211,690,0.03922182957664385,0.04244389504073183,0.3557749697040635,0.9738590416428587,201.51086985282654,Q03111,MLLT1,Oncology_II,Unique Protein
OID31212,926,0.004500658335939935,0.03151771161553106,0.886481734086961,0.993446834531741,52.711662261785655,Q9NQP4,PFDN4,Oncology_II,Unique Protein
OID31213,926,0.025434954500737114,0.03219272821638306,0.4296860002026438,0.9816185290187052,117.55301870892228,Q13972,RASGRF1,Oncology_II,Unique Protein
OID31214,926,0.04322342683618674,0.03390728243853513,0.20272405368910593,0.9738590416428587,87.33263699341431,Q13087,PDIA2,Oncology_II,Unique Protein
OID31215,926,0.014328197487783663,0.03444976816175035,0.6775704456863183,0.9890967725177496,75.6762436677357,Q9GZP4,PITHD1,Oncology_II,Unique Protein
OID31216,926,-0.005194478348381171,0.03297172671716545,0.8748517777283645,0.993446834531741,34.91084765668984,Q8TE77,SSH3,Oncology_II,Unique Protein
OID31217,926,0.021157568808349087,0.03226743436239146,0.512187749884019,0.9816185290187052,55.29162863132275,Q8NDC4,MORN4,Oncology_II,Unique Protein
OID31218,926,-0.007852230637884101,0.0315351250883322,0.8034177217470765,0.98921230019659,93.82160847908064,Q4VC05,BCL7A,Oncology_II,Unique Protein
OID31219,926,0.013574269841428519,0.03273262844079858,0.6784588306416106,0.9890967725177496,89.1785296257896,P23771,GATA3,Oncology_II,Unique Protein
OID31220,926,0.07953414750009469,0.03122873487609661,0.011035506829114198,0.5089083182395027,51.31780723374525,O00337,SLC28A1,Oncology_II,Unique Protein
OID31221,926,-0.014888572296515055,0.03413650155463527,0.6628333732199083,0.9890967725177496,234.64773410984452,P01100,FOS,Oncology_II,Unique Protein
OID31222,926,0.0214075098819747,0.03263293411812675,0.5119850359915947,0.9816185290187052,86.87610657503522,P29353,SHC1,Oncology_II,Unique Protein
OID31223,926,-0.02759791731833953,0.03222371383731469,0.39197729336979215,0.9810524124677401,156.410771245279,P07992,ERCC1,Oncology_II,Unique Protein
OID31224,926,0.02974472816264162,0.034507178901701074,0.3889234470695734,0.9810524124677401,74.86930726653294,Q12849,GRSF1,Oncology_II,Unique Protein
OID31225,661,-0.0028243914746166696,0.03703348612207015,0.9392314406569371,0.9946257601720906,64.90200146415044,Q9UI15,TAGLN3,Oncology_II,Unique Protein
OID31226,926,0.004126026925819607,0.03201245292189237,0.8974747953599498,0.9946257601720906,40.34585012536992,Q6P996,PDXDC1,Oncology_II,Unique Protein
OID31227,926,0.02930054854820474,0.031541136451851054,0.3531562412773086,0.9738590416428587,60.76389571460399,P34910,EVI2B,Oncology_II,Unique Protein
OID31228,926,-1.4153995293655664e-4,0.03541357191277723,0.9968119280504568,0.999541531170215,79.48304569181519,Q9ULR5,PAIP2B,Oncology_II,Unique Protein
OID31229,926,0.03660791938463095,0.03261072511917339,0.2619169452355956,0.9738590416428587,615.8542142112157,P08700,IL3,Oncology_II,Unique Protein
OID31230,926,-0.04800444266225777,0.03191197190493228,0.1328593577575769,0.9441743469789269,63.15171829112739,Q9UN42,ATP1B4,Oncology_II,Unique Protein
OID31231,926,-7.007773572304709e-4,0.032997819993319355,0.9830612214918112,0.9986550428843561,128.09371027299846,Q6PH85,DCUN1D2,Oncology_II,Unique Protein
OID31232,926,-0.018259101951418746,0.031805217621219684,0.5660487622496019,0.984280259829374,53.897918925614775,O75409,H2AP,Oncology_II,Unique Protein
OID31233,926,0.047786513283303036,0.032080322482697037,0.1366809779780447,0.9466224563646655,156.203015657814,Q969P6,TOP1MT,Oncology_II,Unique Protein
OID31234,926,0.009314424159213231,0.033976424574643435,0.7840367893436583,0.9890967725177496,79.50189177290675,Q9Y3C4,TPRKB,Oncology_II,Unique Protein
OID31235,926,-2.694108079332561e-4,0.03180400990683727,0.9932430937620987,0.999541531170215,76.84728832566866,A8MYV0,DCDC2C,Oncology_II,Unique Protein
OID31236,926,-0.03151295181682096,0.03323230452321036,0.3432491979698188,0.9738590416428587,313.87283777722274,P49756,RBM25,Oncology_II,Unique Protein
OID31237,926,0.07077910350404922,0.0328259463000444,0.031331720099472625,0.6686186456359944,110.72264794346465,Q7Z6A9,BTLA,Oncology_II,Unique Protein
OID31238,926,0.013551251526030964,0.032335981385508354,0.6752597440237678,0.9890967725177496,54.3440996033153,O43422,THAP12,Oncology_II,Unique Protein
OID31239,926,-0.014892262513668583,0.03156342653907827,0.6371689831065133,0.9859783110734047,33.03114210821268,Q86TS9,MRPL52,Oncology_II,Unique Protein
OID31240,926,-0.007001169435185933,0.03315287380878276,0.8327956934269021,0.9896473158806222,77.66073843687342,Q96SD1,DCLRE1C,Oncology_II,Unique Protein
OID31241,926,0.05220450434584902,0.03553950587111064,0.1422037994049234,0.9544018850845571,45.488603062370125,P21781,FGF7,Oncology_II,Unique Protein
OID31242,926,-0.0175384280132793,0.03345059181318803,0.6001925492271332,0.9846197319097081,63.77888873433941,O75794,CDC123,Oncology_II,Unique Protein
OID31243,926,-0.04068460341520199,0.033334564153438585,0.22259628971514492,0.9738590416428587,199.85441140861047,Q9H293,IL25,Oncology_II,Unique Protein
OID31244,926,0.007803793718855682,0.0320832550161522,0.8078779763084427,0.9896473158806222,58.68770604461753,Q5VSG8,MANEAL,Oncology_II,Unique Protein
OID31245,926,-0.003746099307830222,0.0327406128786385,0.9089322432021374,0.9946257601720906,82.7737349053927,Q587J8,KHDC3L,Oncology_II,Unique Protein
OID31246,926,-0.046025708983091274,0.032411132414263404,0.15593537431050986,0.9622023924017565,103.2096246642045,Q9NZQ9,TMOD4,Oncology_II,Unique Protein
OID31247,926,0.044388948252633155,0.03279667640808744,0.17624744064283182,0.9622023924017565,160.1185617079615,Q5VT06,CEP350,Oncology_II,Unique Protein
OID31248,926,0.00335459821129574,0.03271395769178029,0.9183481619023584,0.9946257601720906,57.5782622696771,Q13127,REST,Oncology_II,Unique Protein
OID31249,926,0.010182950775565754,0.03336455654275767,0.7602820776871495,0.9890967725177496,66.49034009452176,O94986,CEP152,Oncology_II,Unique Protein
OID31250,926,0.02679286798363392,0.03451750404731186,0.43782741382268253,0.9816185290187052,67.16104367221703,Q8TDX7,NEK7,Oncology_II,Unique Protein
OID31251,926,0.011719746462217386,0.033374166645618764,0.7255484745996847,0.9890967725177496,71.62463378087604,A8MTB9,CEACAM18,Oncology_II,Unique Protein
OID31252,926,0.03476291908177116,0.03231735463444636,0.2823603393624124,0.9738590416428587,55.405363286116696,Q9Y6I3,EPN1,Oncology_II,Unique Protein
OID31253,897,0.04017592758776208,0.03392316939878781,0.2366075543234806,0.9738590416428587,52.13748355347173,Q9H0R8,GABARAPL1,Oncology_II,Unique Protein
OID31254,926,-0.03732747594818627,0.031588479039500725,0.23764342661892854,0.9738590416428587,55.41737866275257,Q06609,RAD51,Oncology_II,Unique Protein
OID31255,926,0.02401721063433672,0.030888299362414957,0.43703752248638106,0.9816185290187052,112.50625085687547,Q14055,COL9A2,Oncology_II,Unique Protein
OID31256,926,-0.009123261075922331,0.03223368829948397,0.7772148263246622,0.9890967725177496,63.362775955477936,P27701,CD82,Oncology_II,Unique Protein
OID31257,926,0.07006583659648129,0.03310528367144289,0.03457888275272984,0.6686186456359944,61.72212652793023,Q9UBU8,MORF4L1,Oncology_II,Unique Protein
OID31258,897,0.026407255136194643,0.033664754849888255,0.4330069153611097,0.9816185290187052,39.17372796153803,Q00653,NFKB2,Oncology_II,Unique Protein
OID31259,926,0.058957278385672954,0.034078848099339046,0.08396701212809972,0.8096935575948419,58.08009390362238,O95696,BRD1,Oncology_II,Unique Protein
OID31260,926,0.024694979054953714,0.03334993252493732,0.4592006856957732,0.9816185290187052,59.52126101695345,P10398,ARAF,Oncology_II,Unique Protein
OID31261,926,0.050767222510427486,0.03252318995319222,0.11888445512747275,0.9043718524968849,61.755453276519766,O75293,GADD45B,Oncology_II,Unique Protein
OID31262,926,0.011952981970616169,0.032426143549009044,0.7124959852973685,0.9890967725177496,49.1096670049963,P42681,TXK,Oncology_II,Unique Protein
OID31263,926,-0.04194883861435183,0.03230926974412038,0.19449717081024057,0.9725636426977382,42.246309199133655,P01112,HRAS,Oncology_II,Unique Protein
