OlinkID,epvs_6_nobs,epvs_6_beta,epvs_6_se,epvs_6_pvalue,epvs_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20607,924,0.06818029775368965,0.030608578520084435,0.026160315541286436,0.1820633388742387,89.62743526097273,Q9UIB8,CD84,Inflammation,Unique Protein
OID20608,690,0.001555954365421414,0.036390445710046584,0.9659078225641021,0.9835791606986622,47.65982374049914,P20340,RAB6A,Inflammation,Unique Protein
OID20609,924,0.03880621370143711,0.03272632570528904,0.23602122338890769,0.49363157805756996,82.9626169695376,Q8WXI8,CLEC4D,Inflammation,Unique Protein
OID20610,924,0.03106292768409202,0.029424653641033336,0.29139820160911867,0.549875366884089,92.94811549509903,P10147,CCL3,Inflammation,Unique Protein
OID20611,925,-0.008813811136368489,0.02967694218743842,0.7665409269925291,0.8942657712178952,21.352378501934343,P50591,TNFSF10,Inflammation,Unique Protein
OID20612,925,0.005032867301324504,0.03046856751657776,0.868837446092971,0.9400778810001842,23.92305593600385,O15455,TLR3,Inflammation,Unique Protein
OID20613,925,0.05477991099771956,0.03117789468918986,0.07925439848380839,0.2770527288083492,41.038120840933836,P80162,CXCL6,Inflammation,Unique Protein
OID20614,925,-0.03867719595893735,0.030300181691946055,0.20211814021120872,0.4544548644902793,23.565768482755466,Q08174,PCDH1,Inflammation,Unique Protein
OID20615,925,0.07186498983401847,0.03134068504774595,0.02207535018113372,0.17486788232914327,41.34606406766039,P37235,HPCAL1,Inflammation,Unique Protein
OID20616,690,0.023015419115436607,0.037466546373263236,0.5392308892936426,0.7484638294282662,36.56110018173383,P29965,CD40LG,Inflammation,Unique Protein
OID20617,925,-0.05399895426123628,0.033924244112449146,0.11179022814218025,0.33150074893524895,25.981400634007873,Q07065,CKAP4,Inflammation,Unique Protein
OID20618,925,0.05367135065871252,0.03172441959738436,0.09102888018761057,0.29762574584830614,82.98112444198671,P68106,FKBP1B,Inflammation,Unique Protein
OID20619,690,-0.005721541011212035,0.03605022595331012,0.8739450455092108,0.9412757339428991,25.04885431002542,P22304,IDS,Inflammation,Unique Protein
OID20620,925,0.07295351988699611,0.031320534608232045,0.020065063976393637,0.17467399000688585,37.5728223041109,O00273,DFFA,Inflammation,Unique Protein
OID20621,925,0.0545530657913106,0.031257649028018857,0.08127748843458954,0.2811527795198879,29.64056333219643,P01137,TGFB1,Inflammation,Unique Protein
OID20622,925,-0.032497685787082106,0.03140080791032259,0.3009776618874134,0.5585763210774027,31.39336854512424,Q6UXB2,CXCL17,Inflammation,Unique Protein
OID20623,925,0.075135396798367,0.0317750197361341,0.01825970963469055,0.17467399000688585,35.534845440726905,Q9Y266,NUDC,Inflammation,Unique Protein
OID20624,925,-0.018654897192706767,0.031007493984021774,0.5475743327087734,0.7503796411194303,28.44209355338121,O43508,TNFSF12,Inflammation,Unique Protein
OID20625,925,0.06680299916087935,0.032354693722424444,0.03923533888324148,0.20320020478738662,77.24907384058375,Q04637,EIF4G1,Inflammation,Unique Protein
OID20626,925,0.017656706592879046,0.03344131885612208,0.5976353398070293,0.7909819503496269,18.15407875175035,P35613,BSG,Inflammation,Unique Protein
OID20627,925,0.06778814232725336,0.03206191399762084,0.03476386704294164,0.19616753545659926,57.09349844405639,O60884,DNAJA2,Inflammation,Unique Protein
OID20628,925,0.01784536965598834,0.031038362868724363,0.5654711581394765,0.7621194881180477,23.06168934229189,Q9BZW8,CD244,Inflammation,Unique Protein
OID20629,925,-0.0028405859573975884,0.034265734102578445,0.9339504130534518,0.9663494008337131,24.92191398469132,Q12918,KLRB1,Inflammation,Unique Protein
OID20630,925,0.03791109398500687,0.03100372757510109,0.22172714801431984,0.47830882187886115,28.09187844989422,P50452,SERPINB8,Inflammation,Unique Protein
OID20631,925,0.005317942961465648,0.03194013533826751,0.8678029216551414,0.9400596441303171,26.586749089700184,P10145,CXCL8,Inflammation,Duplicated Protein with lowest CV
OID20632,925,-0.05433485616933708,0.030692053153907488,0.07701028973476012,0.2732256982362926,24.068633815161437,Q13241,KLRD1,Inflammation,Unique Protein
OID20633,925,0.006828045104714141,0.03100447903754962,0.82574354785301,0.919134954445677,34.59089316025808,Q14005,IL16,Inflammation,Unique Protein
OID20634,925,-0.03302350906492128,0.031861579270984694,0.3002609985948912,0.5579547990418734,25.75916729327187,O94856,NFASC,Inflammation,Unique Protein
OID20635,925,-0.04429302802977354,0.03204771335419611,0.16728351311792355,0.41333026952129376,28.429013229695936,P40259,CD79B,Inflammation,Unique Protein
OID20636,690,0.003454524488263774,0.04012140424780021,0.931411267512496,0.9658900196768994,27.721158568615213,Q9BXN2,CLEC7A,Inflammation,Unique Protein
OID20637,925,-0.05206726922340454,0.03110784546117233,0.09452243435164426,0.3039483780086426,25.57128998851127,P20273,CD22,Inflammation,Unique Protein
OID20638,925,0.02767077210436538,0.03119288528716483,0.37526853276787275,0.629376835775518,31.847459260787105,Q9UQV4,LAMP3,Inflammation,Unique Protein
OID20639,925,-0.024059672180190263,0.02981938544555094,0.41996704017292485,0.6661126054479525,28.714244182109066,Q96LA5,FCRL2,Inflammation,Unique Protein
OID20640,925,0.07307993702167083,0.031821134316343425,0.021870361038243604,0.17467399000688585,51.33340278658387,O43561,LAT,Inflammation,Unique Protein
OID20641,925,0.058229978244197594,0.0319787628815975,0.06895323564706042,0.2574078005062039,44.82175300725662,P36959,GMPR,Inflammation,Unique Protein
OID20642,925,-0.04683741418899443,0.029452672250211167,0.11212577997837278,0.33150074893524895,26.886679888041048,Q15661,TPSAB1,Inflammation,Unique Protein
OID20643,925,0.08580711729888857,0.031974401957061,0.007416119579379995,0.17467399000688585,59.30309324901359,Q96SB3,PPP1R9B,Inflammation,Unique Protein
OID20644,925,0.051916096211373615,0.03210314015748134,0.1061913876372789,0.32353766871056466,66.04841842413384,P30044,PRDX5,Inflammation,Unique Protein
OID20645,925,-0.005600990776857358,0.029846562953943206,0.8511857003034403,0.9310022869004584,25.176403553632564,P00813,ADA,Inflammation,Unique Protein
OID20646,925,-0.053124726962740246,0.036159023165579396,0.1421272739534621,0.3750602952532563,32.29548055391566,Q9Y6Q6,TNFRSF11A,Inflammation,Unique Protein
OID20647,925,-0.027270834537192812,0.0333553304277604,0.41380933771356443,0.6613256938965275,24.832422163005084,O95971,CD160,Inflammation,Unique Protein
OID20648,925,0.07791375734741915,0.03180050029343474,0.01447112937861053,0.17467399000688585,43.02308250824322,P14317,HCLS1,Inflammation,Unique Protein
OID20649,925,-0.02262773611074807,0.03085444522058275,0.4635226962998369,0.6972996617971019,27.34120299542242,P30203,CD6,Inflammation,Unique Protein
OID20650,925,0.008801198834306726,0.03016350636345371,0.7705194753212082,0.8957138088983202,27.560358779655015,P15692,VEGFA,Inflammation,Unique Protein
OID20651,925,-0.05186144509714384,0.0302109294154723,0.08638658540555115,0.28990584287075316,30.446063339418828,O75077,ADAM23,Inflammation,Unique Protein
OID20652,925,-0.0228256126077919,0.03154985936650836,0.46957374355234494,0.7042401500274521,23.619207425351146,Q13478,IL18R1,Inflammation,Unique Protein
OID20653,925,-0.025059519480403726,0.033025403503474195,0.4481728348485299,0.6840779092753279,23.310329073258146,P43489,TNFRSF4,Inflammation,Unique Protein
OID20654,925,-0.061401251282339066,0.030969230866800458,0.047708504227920064,0.22018183559810142,24.01177431048017,P02745,C1QA,Inflammation,Unique Protein
OID20655,925,0.0033381849367723295,0.030514804503764377,0.9129130124941776,0.9590164974340482,30.287964360182645,Q99616,CCL13,Inflammation,Unique Protein
OID20656,690,-0.021806107915849325,0.0389995134438534,0.5762546991438343,0.7710814433709099,27.413969149399055,P14210,HGF,Inflammation,Unique Protein
OID20657,925,-0.03974179603985183,0.032372775527362466,0.21990539527015537,0.47701016482130426,29.776294409230907,Q12866,MERTK,Inflammation,Unique Protein
OID20658,925,-0.04100448392088496,0.032560635572945286,0.20823734162391286,0.4607704387333061,66.66768640489249,O00253,AGRP,Inflammation,Unique Protein
OID20660,925,-0.04891344830489894,0.029524548292280326,0.09792626087668307,0.3074526966085334,29.437760937705853,P43234,CTSO,Inflammation,Unique Protein
OID20661,925,-0.059705257272210085,0.030326239145492626,0.04928514770864175,0.2219730150267486,23.7260629270011,P49771,FLT3LG,Inflammation,Unique Protein
OID20662,925,-0.0486611934383869,0.03075532427164783,0.11395281036006757,0.33175703653633215,28.61076016428426,O43915,VEGFD,Inflammation,Unique Protein
OID20663,925,-0.02434621775191653,0.02988760705581126,0.4155201933107736,0.6629724481699734,51.619410811714225,P12544,GZMA,Inflammation,Unique Protein
OID20664,925,-0.04556399853135981,0.03097854819912578,0.14168664413546975,0.3750602952532563,26.60450175908011,Q9H4D0,CLSTN2,Inflammation,Unique Protein
OID20665,925,-2.0785520541758798e-4,0.031198397607204654,0.9946857086778924,0.9969329995717572,24.359134958297503,P48023,FASLG,Inflammation,Unique Protein
OID20666,925,-0.027184452236563655,0.03216581716929175,0.39825918591062937,0.6485301395079497,23.053168170792613,P29460,IL12B,Inflammation,Unique Protein
OID20667,925,-0.03496576155599828,0.03380171521625497,0.30120832447455737,0.5586177928903965,27.79300046192974,Q15517,CDSN,Inflammation,Unique Protein
OID20668,925,-0.05211261764632994,0.03236001827422185,0.10765935657475414,0.3245836462348639,26.99833717107,P51671,CCL11,Inflammation,Unique Protein
OID20669,925,0.025716474097388836,0.031337591769304486,0.41207509598744585,0.6599975372993448,27.06191441364555,Q16719,KYNU,Inflammation,Unique Protein
OID20670,925,-0.037263573424604964,0.03030889014802508,0.21921921631429866,0.47641469835442013,26.72757979141181,Q9HBG7,LY9,Inflammation,Unique Protein
OID20671,925,-0.053977234529991855,0.031542243624665275,0.08737466931548907,0.291569612562555,30.49780496712742,P78556,CCL20,Inflammation,Unique Protein
OID20672,925,0.03898094776955043,0.030729636829506173,0.20494132027500417,0.4579241593923908,34.85706228618039,P03956,MMP1,Inflammation,Unique Protein
OID20673,925,-0.020327386158940402,0.03343503706622942,0.5433623220766479,0.7495271672628796,23.899290619092064,P49763,PGF,Inflammation,Unique Protein
OID20674,925,-0.013994635945812364,0.031155944605168875,0.6534092745924307,0.8264753975192454,27.806293411411282,O15444,CCL25,Inflammation,Unique Protein
OID20675,925,0.003009081630212309,0.03615244456580466,0.9336845853794492,0.9663494008337131,36.84086070290814,Q07325,CXCL9,Inflammation,Unique Protein
OID20676,925,0.004135239937413437,0.030572469193956453,0.892436220001182,0.9501493971353364,34.447798872533724,Q92484,SMPDL3A,Inflammation,Unique Protein
OID20677,925,0.005596161924827258,0.03552029277081545,0.8748479233443972,0.9412757339428991,33.54559568806034,P21709,EPHA1,Inflammation,Unique Protein
OID20678,925,-0.004401281020115646,0.03404220439257801,0.8971577705303093,0.9515211042308034,28.913843615649178,P15260,IFNGR1,Inflammation,Unique Protein
OID20679,925,0.045901245322261475,0.031102160559609984,0.1403399625258718,0.3736008292013873,54.90968221488689,P53634,CTSC,Inflammation,Unique Protein
OID20680,925,-0.08345670209129429,0.033463832940532415,0.012811179241508382,0.17467399000688585,33.02255922899319,Q5ZPR3,CD276,Inflammation,Unique Protein
OID20681,925,0.07974753315485984,0.03217169959600894,0.013363605794873026,0.17467399000688585,66.12379362730204,Q9UJU6,DBNL,Inflammation,Unique Protein
OID20682,925,0.005983447020394255,0.03023142134032478,0.8431510107320377,0.9261670065275258,41.75013817489083,P30613,PKLR,Inflammation,Unique Protein
OID20683,925,0.07995981562901654,0.03166678990830282,0.011738646288286332,0.17467399000688585,54.21870599533375,O43639,NCK2,Inflammation,Unique Protein
OID20684,925,0.05043305629734254,0.03129328256454696,0.10739248371549422,0.3245836462348639,64.65658900242907,P35625,TIMP3,Inflammation,Unique Protein
OID20685,925,0.08558915774247756,0.03201353443076047,0.007641088022842795,0.17467399000688585,54.80126603783692,P47712,PLA2G4A,Inflammation,Unique Protein
OID20686,925,-0.07112913606208933,0.03096381647328249,0.02183685115354877,0.17467399000688585,41.46716023772923,O00585,CCL21,Inflammation,Unique Protein
OID20687,925,-0.0013085363288718416,0.031335076309945115,0.9666996623909714,0.9835791606986622,38.07581640041066,P09238,MMP10,Inflammation,Unique Protein
OID20688,925,-0.06539615209623208,0.036581763896315,0.0741640145911082,0.2692808008078992,43.239975361115626,P11684,SCGB1A1,Inflammation,Unique Protein
OID20689,925,0.024514495483608744,0.030444476462765754,0.42090458073651194,0.666831484819959,35.533400945739615,Q6UWV6,ENPP7,Inflammation,Unique Protein
OID20690,925,-0.009213063635351145,0.032506018984472806,0.7769148940879893,0.8982760460569111,31.989914857500334,Q9BZZ2,SIGLEC1,Inflammation,Unique Protein
OID20691,925,0.046387119713542556,0.031647968821299555,0.14307180063353636,0.37607812342790176,40.207210815249944,P25116,F2R,Inflammation,Unique Protein
OID20692,925,-0.03262306131305313,0.032723638016874536,0.31906696572757326,0.5762794310470738,34.17156599881315,P09326,CD48,Inflammation,Unique Protein
OID20693,925,0.002942257087759376,0.034397877007316606,0.9318542098832898,0.9658900196768994,40.181989152807766,P55773,CCL23,Inflammation,Unique Protein
OID20694,925,0.04083235066027507,0.03142464811803279,0.19414709993678733,0.44544110919562746,34.56637720842549,Q14116,IL18,Inflammation,Unique Protein
OID20695,925,0.030358376147900084,0.03003934583624656,0.3124685599155555,0.5709810033233286,34.38372995181874,P13236,CCL4,Inflammation,Unique Protein
OID20696,925,-0.004182854956598153,0.0333787039398955,0.9003019760627257,0.952571192603799,33.73982059888735,Q08334,IL10RB,Inflammation,Unique Protein
OID20697,925,0.01929466056733321,0.0317050293157095,0.5429638195376834,0.7495271672628796,38.317679695893794,P02778,CXCL10,Inflammation,Unique Protein
OID20698,925,0.07950066593225123,0.03144938344479394,0.011644279728745984,0.17467399000688585,66.94853259781645,P01133,EGF,Inflammation,Unique Protein
OID20699,925,0.002020130354062238,0.031783649060698416,0.9493355950095637,0.9739936624124095,33.045206522736066,O75462,CRLF1,Inflammation,Unique Protein
OID20700,925,0.02562954097318192,0.03447130759581921,0.45737003443561763,0.6926904718421297,33.84586658872809,P18510,IL1RN,Inflammation,Unique Protein
OID20701,925,-0.059360656481783534,0.0341320350371987,0.08234915221973142,0.2826884713885704,33.71789420381286,Q9NZV1,CRIM1,Inflammation,Unique Protein
OID20702,925,-0.0329073960810421,0.03211079712456327,0.3057280194798797,0.5631020799872012,35.69459267848635,O14836,TNFRSF13B,Inflammation,Unique Protein
OID20703,925,-0.058540989949731434,0.03366895727638117,0.08242394213693721,0.2826884713885704,40.79216671638793,Q9BY76,ANGPTL4,Inflammation,Unique Protein
OID20704,925,0.0028392193615335254,0.030001556507348367,0.9246251362079982,0.9638656466248141,32.907398212310845,O76096,CST7,Inflammation,Unique Protein
OID20705,925,-0.025853645166892352,0.03365989224208189,0.4426375061352317,0.6816804164558915,32.841402211830825,P21860,ERBB3,Inflammation,Unique Protein
OID20706,925,-0.02096653104564608,0.03295539517471459,0.5248010107939505,0.7401417242125408,30.727739124797086,Q99435,NELL2,Inflammation,Unique Protein
OID20707,925,0.06649979846174864,0.03164720401332072,0.03589225302818538,0.19842402372089984,79.98436400653203,P55145,MANF,Inflammation,Unique Protein
OID20708,925,-0.02491514383996544,0.038855210767932476,0.5215355069938876,0.7375113354995912,36.567945779237036,Q14210,LY6D,Inflammation,Unique Protein
OID20709,925,0.04070332195547121,0.03135568069916416,0.19457844344111785,0.44608061974775487,34.54145449613841,P29279,CCN2,Inflammation,Unique Protein
OID20710,925,0.06791017763245992,0.03159850069577386,0.03188675790541348,0.19086299333357315,38.805163121411965,Q9HC38,GLOD4,Inflammation,Unique Protein
OID20711,661,0.04235929629552891,0.03830645235883366,0.2692283539476887,0.5273264820243942,41.436477241752655,Q99685,MGLL,Inflammation,Unique Protein
OID20712,925,0.009439558744068696,0.03507098006745077,0.7878711870136547,0.9020554170156336,34.66276838565905,Q8NFT8,DNER,Inflammation,Unique Protein
OID20713,925,-0.011388259842506073,0.03720173284311589,0.7595824271492212,0.8909045003393365,32.16744692631707,Q7KYR7,BTN2A1,Inflammation,Unique Protein
OID20714,925,0.07762542819420852,0.03131360982989829,0.013357741547764595,0.17467399000688585,52.12230948915179,P34896,SHMT1,Inflammation,Unique Protein
OID20715,925,-0.03853338962099468,0.03160089383404818,0.22301935324465333,0.480659679354403,37.51158669796698,O95750,FGF19,Inflammation,Unique Protein
OID20716,925,-0.01490158102252201,0.03318152292391978,0.6534723974714145,0.8264753975192454,36.51503038256516,P19256,CD58,Inflammation,Unique Protein
OID20717,925,0.07167472053398571,0.03215327879280546,0.02604850021180571,0.1820633388742387,60.4331349429032,P29350,PTPN6,Inflammation,Unique Protein
OID20718,925,0.08182808253277944,0.03154651968556459,0.00964331024428396,0.17467399000688585,37.63313839111644,P0DMV8,HSPA1A,Inflammation,Unique Protein
