OlinkID,epvs_basalganglia_1_nobs,epvs_basalganglia_1_beta,epvs_basalganglia_1_se,epvs_basalganglia_1_pvalue,epvs_basalganglia_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID31176,906,0.0019078542221848142,0.02892872459939502,0.9474324114305346,0.9987500805629036,49.16209025798164,Q14674,ESPL1,Oncology_II,Unique Protein
OID31177,906,0.05941291531539185,0.03190825226798834,0.06293583412210176,0.9987500805629036,119.73533756339516,Q9UPY8,MAPRE3,Oncology_II,Unique Protein
OID31178,906,0.01589121896589858,0.030889833296161507,0.6070672579878077,0.9987500805629036,104.61586206262913,A7E2Y1,MYH7B,Oncology_II,Unique Protein
OID31179,906,-0.01070556064356128,0.03105384888503477,0.7303704698219662,0.9987500805629036,49.755178702840155,Q9H867,VCPKMT,Oncology_II,Unique Protein
OID31180,906,0.007905137847810863,0.03470597749105742,0.8198741961103864,0.9987500805629036,34.457123544360726,Q7Z4W2,LYZL2,Oncology_II,Unique Protein
OID31181,906,0.018074306695583013,0.03157491386200733,0.5671788443403235,0.9987500805629036,67.84874042727891,Q9P2D8,UNC79,Oncology_II,Unique Protein
OID31182,906,0.005237847607038603,0.027610906824474063,0.8495861069662745,0.9987500805629036,103.86160049892894,Q14677,CLINT1,Oncology_II,Unique Protein
OID31183,906,0.03583873092528185,0.031761417041589926,0.25946848886422064,0.9987500805629036,110.16087095202391,Q9UJZ1,STOML2,Oncology_II,Unique Protein
OID31184,906,-0.02167906246086104,0.0316117964624854,0.49302518053863653,0.9987500805629036,206.1903099253921,Q8WZ55,BSND,Oncology_II,Unique Protein
OID31185,906,0.027432563449213403,0.028659139824621264,0.3387274035551373,0.9987500805629036,70.21052075344994,Q12836,ZP4,Oncology_II,Unique Protein
OID31186,660,0.0752405563364917,0.03456544235276209,0.02986467223569434,0.9987500805629036,49.94920536321257,Q6PUV4,CPLX2,Oncology_II,Unique Protein
OID31187,906,0.06655612778695397,0.03010614770305539,0.02731090613546466,0.9987500805629036,90.46298228763297,P48165,GJA8,Oncology_II,Unique Protein
OID31188,906,0.021627384211398808,0.02939725015343636,0.4621120169362224,0.9987500805629036,93.45814097824002,O43889,CREB3,Oncology_II,Unique Protein
OID31189,906,-0.007205205803949372,0.028318298574257206,0.7992176102185843,0.9987500805629036,78.19158767182617,P30304,CDC25A,Oncology_II,Unique Protein
OID31190,906,0.008023287102651025,0.029234843053929503,0.7838086094831448,0.9987500805629036,57.20938600352454,Q13017,ARHGAP5,Oncology_II,Unique Protein
OID31191,906,0.0030705423527773753,0.029204911809034863,0.9162902569073035,0.9987500805629036,50.76701682562803,P43630,KIR3DL2,Oncology_II,Unique Protein
OID31192,906,0.014644109132506546,0.030212338835934237,0.6280048173580088,0.9987500805629036,115.497059496963,Q7Z460,CLASP1,Oncology_II,Unique Protein
OID31193,906,-5.208610148156499e-4,0.029097965503884774,0.9857224644464808,0.9987500805629036,177.98024527938492,P31371,FGF9,Oncology_II,Unique Protein
OID31194,906,-0.0400093718654886,0.028748887899291774,0.16436813037535392,0.9987500805629036,39.404869560006226,Q8ND71,GIMAP8,Oncology_II,Unique Protein
OID31195,906,-0.04272578792335983,0.03023336038812977,0.15794890246697144,0.9987500805629036,121.00801956594987,Q9UQE7,SMC3,Oncology_II,Unique Protein
OID31196,906,0.07001682278014054,0.029734550610315578,0.018753996682052344,0.9987500805629036,36.63297655909735,A8MVZ5,BTNL10,Oncology_II,Unique Protein
OID31197,906,0.03217591873124319,0.031395412429045436,0.30570936447146635,0.9987500805629036,44.976159447870245,Q9H741,SPRING1,Oncology_II,Unique Protein
OID31198,906,-0.02322217400258944,0.033370022036149576,0.4866748237504255,0.9987500805629036,63.708576996109166,O00534,VWA5A,Oncology_II,Unique Protein
OID31199,906,0.05547570971861559,0.032505231041058597,0.08823456361485887,0.9987500805629036,113.5500494617452,Q6NT46,GAGE2A,Oncology_II,Unique Protein
OID31200,906,0.01607138337906274,0.02983172730394434,0.5902056367877604,0.9987500805629036,100.76367381617268,P17980,PSMC3,Oncology_II,Unique Protein
OID31201,906,-0.03087602442069199,0.031083864866898552,0.3208289818382771,0.9987500805629036,57.0994964612151,Q14123,PDE1C,Oncology_II,Unique Protein
OID31202,906,-0.005449314139394878,0.02916543243342738,0.8518277514298183,0.9987500805629036,74.36441617854415,Q00994,BEX3,Oncology_II,Unique Protein
OID31203,906,0.023759400533023164,0.030760569871583116,0.4400852285151804,0.9987500805629036,124.61828393392524,Q8N130,SLC34A3,Oncology_II,Unique Protein
OID31204,906,0.02641984465030518,0.029047758143562558,0.36331766391573117,0.9987500805629036,54.9456327269402,P31689,DNAJA1,Oncology_II,Unique Protein
OID31205,906,-0.012872810563693781,0.031502374108211384,0.6829102849203732,0.9987500805629036,205.10567218770163,O15264,MAPK13,Oncology_II,Unique Protein
OID31206,906,0.01496856854944666,0.029109227275767285,0.6072261861083781,0.9987500805629036,48.65190611938212,Q9NS37,CREBZF,Oncology_II,Unique Protein
OID31207,906,0.019055714674197963,0.028865757631434865,0.5093298790896872,0.9987500805629036,78.62279563647326,Q12899,TRIM26,Oncology_II,Unique Protein
OID31208,906,0.015497227577845362,0.03155726750342404,0.6234898591705318,0.9987500805629036,99.42378629766753,O43739,CYTH3,Oncology_II,Unique Protein
OID31209,906,-0.036786356888634644,0.02895174011835538,0.20420187959134906,0.9987500805629036,86.44647860733524,Q14554,PDIA5,Oncology_II,Unique Protein
OID31210,906,0.010117053350985889,0.030209825183493515,0.7377853903679094,0.9987500805629036,49.6520025640874,O95793,STAU1,Oncology_II,Unique Protein
OID31211,906,0.025910099741953647,0.02903765556216991,0.3724786707110743,0.9987500805629036,201.51086985282654,Q03111,MLLT1,Oncology_II,Unique Protein
OID31212,906,0.020040755184096974,0.02869123915758934,0.4850499076451942,0.9987500805629036,52.711662261785655,Q9NQP4,PFDN4,Oncology_II,Unique Protein
OID31213,906,0.016490109324336286,0.02965872941201098,0.5783548728742065,0.9987500805629036,117.55301870892228,Q13972,RASGRF1,Oncology_II,Unique Protein
OID31214,906,0.006535438225817776,0.02892274901982354,0.8212833150806511,0.9987500805629036,87.33263699341431,Q13087,PDIA2,Oncology_II,Unique Protein
OID31215,906,0.011148825918135487,0.029682341691707668,0.7073009338955147,0.9987500805629036,75.6762436677357,Q9GZP4,PITHD1,Oncology_II,Unique Protein
OID31216,906,0.018211522724416947,0.028126255605684315,0.5174817442006792,0.9987500805629036,34.91084765668984,Q8TE77,SSH3,Oncology_II,Unique Protein
OID31217,906,0.035310228464950355,0.02979543839861574,0.23630098234091376,0.9987500805629036,55.29162863132275,Q8NDC4,MORN4,Oncology_II,Unique Protein
OID31218,906,0.049142646045864866,0.030388751905153825,0.10620638450417524,0.9987500805629036,93.82160847908064,Q4VC05,BCL7A,Oncology_II,Unique Protein
OID31219,906,-0.010011147338725684,0.029700202809189617,0.7361416053838532,0.9987500805629036,89.1785296257896,P23771,GATA3,Oncology_II,Unique Protein
OID31220,906,0.05341110786907414,0.028883562461368157,0.0647644972079124,0.9987500805629036,51.31780723374525,O00337,SLC28A1,Oncology_II,Unique Protein
OID31221,906,0.03240102442921997,0.029091944632428545,0.2656910864766965,0.9987500805629036,234.64773410984452,P01100,FOS,Oncology_II,Unique Protein
OID31222,906,0.005068479913271234,0.03146489549233967,0.8720643300298039,0.9987500805629036,86.87610657503522,P29353,SHC1,Oncology_II,Unique Protein
OID31223,906,0.004537272455064661,0.032218703520211875,0.8880384726747297,0.9987500805629036,156.410771245279,P07992,ERCC1,Oncology_II,Unique Protein
OID31224,906,0.010257992416792035,0.02943807349198586,0.727577684168695,0.9987500805629036,74.86930726653294,Q12849,GRSF1,Oncology_II,Unique Protein
OID31225,660,0.030904941767315394,0.03411037634314197,0.36526329029198,0.9987500805629036,64.90200146415044,Q9UI15,TAGLN3,Oncology_II,Unique Protein
OID31226,906,-0.016053697942696742,0.029625200955364632,0.5880285687462832,0.9987500805629036,40.34585012536992,Q6P996,PDXDC1,Oncology_II,Unique Protein
OID31227,906,0.0021962300429042335,0.02926975238522434,0.9402045426712136,0.9987500805629036,60.76389571460399,P34910,EVI2B,Oncology_II,Unique Protein
OID31228,906,-0.02259772898714867,0.03032704327128362,0.4563884176402334,0.9987500805629036,79.48304569181519,Q9ULR5,PAIP2B,Oncology_II,Unique Protein
OID31229,906,-0.004235084838603284,0.030498727457880556,0.8895915893922809,0.9987500805629036,615.8542142112157,P08700,IL3,Oncology_II,Unique Protein
OID31230,906,-0.00671905235559967,0.02995021309672021,0.822544034403663,0.9987500805629036,63.15171829112739,Q9UN42,ATP1B4,Oncology_II,Unique Protein
OID31231,906,0.015392278202690977,0.030592184258067767,0.6149882721095623,0.9987500805629036,128.09371027299846,Q6PH85,DCUN1D2,Oncology_II,Unique Protein
OID31232,906,0.011411956963597116,0.03060782250066851,0.7093535903960716,0.9987500805629036,53.897918925614775,O75409,H2AP,Oncology_II,Unique Protein
OID31233,906,-2.912652556027183e-4,0.029299079864251044,0.9920705186957114,0.9987500805629036,156.203015657814,Q969P6,TOP1MT,Oncology_II,Unique Protein
OID31234,906,-0.04097415566207692,0.029692876562052203,0.16795642744373837,0.9987500805629036,79.50189177290675,Q9Y3C4,TPRKB,Oncology_II,Unique Protein
OID31235,906,0.02377738312667618,0.03248234028787727,0.46435675816296773,0.9987500805629036,76.84728832566866,A8MYV0,DCDC2C,Oncology_II,Unique Protein
OID31236,906,-0.04220480205130876,0.030009873607954433,0.15996752181367108,0.9987500805629036,313.87283777722274,P49756,RBM25,Oncology_II,Unique Protein
OID31237,906,0.005204589897378949,0.03244484804160245,0.8725920461350837,0.9987500805629036,110.72264794346465,Q7Z6A9,BTLA,Oncology_II,Unique Protein
OID31238,906,0.035358817702863775,0.028931802897772384,0.22197909908229477,0.9987500805629036,54.3440996033153,O43422,THAP12,Oncology_II,Unique Protein
OID31239,906,0.04913953257107135,0.03026325575666192,0.10478870240147192,0.9987500805629036,33.03114210821268,Q86TS9,MRPL52,Oncology_II,Unique Protein
OID31240,906,0.027916595244604464,0.030260108679443246,0.35649120973995974,0.9987500805629036,77.66073843687342,Q96SD1,DCLRE1C,Oncology_II,Unique Protein
OID31241,906,0.015747141786428994,0.03091839105437479,0.6106598803269156,0.9987500805629036,45.488603062370125,P21781,FGF7,Oncology_II,Unique Protein
OID31242,906,-9.745600274780623e-4,0.028274608084700854,0.9725119989343665,0.9987500805629036,63.77888873433941,O75794,CDC123,Oncology_II,Unique Protein
OID31243,906,-0.01937391630620992,0.033767312143375014,0.5662845110590187,0.9987500805629036,199.85441140861047,Q9H293,IL25,Oncology_II,Unique Protein
OID31244,906,-0.026825727734018187,0.029777167447802903,0.3678961824289536,0.9987500805629036,58.68770604461753,Q5VSG8,MANEAL,Oncology_II,Unique Protein
OID31245,906,-0.008342275204597675,0.02952116557174082,0.7775601801571717,0.9987500805629036,82.7737349053927,Q587J8,KHDC3L,Oncology_II,Unique Protein
OID31246,906,0.00651640410017096,0.0320797811375274,0.839079239870284,0.9987500805629036,103.2096246642045,Q9NZQ9,TMOD4,Oncology_II,Unique Protein
OID31247,906,0.019251078777982624,0.030942549941764284,0.5340000306463812,0.9987500805629036,160.1185617079615,Q5VT06,CEP350,Oncology_II,Unique Protein
OID31248,906,0.04971062834331186,0.02935027208176926,0.09067411239114563,0.9987500805629036,57.5782622696771,Q13127,REST,Oncology_II,Unique Protein
OID31249,906,0.043092896019625467,0.029821413274741384,0.14880327392607423,0.9987500805629036,66.49034009452176,O94986,CEP152,Oncology_II,Unique Protein
OID31250,906,0.016712042409007435,0.031054510575106938,0.5906076806415561,0.9987500805629036,67.16104367221703,Q8TDX7,NEK7,Oncology_II,Unique Protein
OID31251,906,0.012541713375842358,0.03137867918663548,0.6894821346718254,0.9987500805629036,71.62463378087604,A8MTB9,CEACAM18,Oncology_II,Unique Protein
OID31252,906,-0.04101537876013602,0.02971493917281336,0.1678448021483821,0.9987500805629036,55.405363286116696,Q9Y6I3,EPN1,Oncology_II,Unique Protein
OID31253,660,0.05944143172695427,0.036517689983018596,0.10407299459142805,0.9987500805629036,52.13748355347173,Q9H0R8,GABARAPL1,Oncology_II,Unique Protein
OID31254,906,-0.04617492255618797,0.030193107304293514,0.12654287124783545,0.9987500805629036,55.41737866275257,Q06609,RAD51,Oncology_II,Unique Protein
OID31255,906,0.03842303774807729,0.02956744794753389,0.19410956255037512,0.9987500805629036,112.50625085687547,Q14055,COL9A2,Oncology_II,Unique Protein
OID31256,906,0.043539315176482254,0.030421421259686093,0.152724653416837,0.9987500805629036,63.362775955477936,P27701,CD82,Oncology_II,Unique Protein
OID31257,906,0.027871677762556137,0.033232324745376615,0.401869013755049,0.9987500805629036,61.72212652793023,Q9UBU8,MORF4L1,Oncology_II,Unique Protein
OID31258,660,0.07387854222552658,0.03454638617473137,0.03285274167543111,0.9987500805629036,39.17372796153803,Q00653,NFKB2,Oncology_II,Unique Protein
OID31259,906,0.02947099299554861,0.03186590519046612,0.3552994186152306,0.9987500805629036,58.08009390362238,O95696,BRD1,Oncology_II,Unique Protein
OID31260,906,0.011600042604452684,0.0295169819522454,0.6944175174543297,0.9987500805629036,59.52126101695345,P10398,ARAF,Oncology_II,Unique Protein
OID31261,906,0.02245375619392375,0.028989604938942974,0.43881562396008755,0.9987500805629036,61.755453276519766,O75293,GADD45B,Oncology_II,Unique Protein
OID31262,906,-0.013720263295251356,0.029525385415679426,0.642265185661751,0.9987500805629036,49.1096670049963,P42681,TXK,Oncology_II,Unique Protein
OID31263,906,-0.006804457730848967,0.030490558711790815,0.8234578259334313,0.9987500805629036,42.246309199133655,P01112,HRAS,Oncology_II,Unique Protein
OID31264,906,0.034380391262920966,0.029692734054463342,0.2472289277744502,0.9987500805629036,48.97023046220466,Q9UHL9,GTF2IRD1,Oncology_II,Unique Protein
OID31265,906,-0.02819818927943301,0.02817204775309502,0.31713555407349275,0.9987500805629036,57.54056328852523,P43166,CA7,Oncology_II,Unique Protein
OID31266,906,-0.00386961451193517,0.029444570346876798,0.8954727272884812,0.9987500805629036,80.9926000468663,Q6N021,TET2,Oncology_II,Unique Protein
OID31267,906,0.035523799089736775,0.029004900314112906,0.2209950714444894,0.9987500805629036,100.04621922328131,Q8WWU5,TCP11,Oncology_II,Unique Protein
OID31268,906,-0.02309017111799748,0.030245416382523732,0.44541240122556436,0.9987500805629036,50.80171156869564,O75665,OFD1,Oncology_II,Unique Protein
OID31269,906,-7.385677077831955e-4,0.02974465517959032,0.9801959533006435,0.9987500805629036,35.31029710858596,O95777,LSM8,Oncology_II,Unique Protein
OID31270,906,0.06437737217653403,0.029032716179881495,0.026848880822310035,0.9987500805629036,44.18368620039422,Q8WUY3,PRUNE2,Oncology_II,Unique Protein
OID31271,906,-0.024732513839208527,0.03151853739930413,0.4328412466852223,0.9987500805629036,62.259087365459195,O15164,TRIM24,Oncology_II,Unique Protein
OID31272,906,-0.013354746035571116,0.031121535256489873,0.6679434276968177,0.9987500805629036,42.70809618404623,A6NLU5,VSTM2B,Oncology_II,Unique Protein
OID31273,906,0.01880167758381181,0.029208312333527938,0.5199305787442587,0.9987500805629036,47.34771368232754,Q9UK41,VPS28,Oncology_II,Unique Protein
OID31274,906,-0.009345987185995315,0.03097192258437168,0.7629084643762568,0.9987500805629036,111.58030227494704,P59282,TPPP2,Oncology_II,Unique Protein
OID31275,906,-0.016339545677238054,0.02944125278987406,0.5790431804759708,0.9987500805629036,67.88621609868373,Q8TCU4,ALMS1,Oncology_II,Unique Protein
OID31276,906,-0.0075408541614557355,0.031121384228671604,0.8086003617911702,0.9987500805629036,69.37419310373443,P49662,CASP4,Oncology_II,Unique Protein
OID31277,906,-0.00719160752985831,0.030217545476518823,0.8119405655101112,0.9987500805629036,58.50825558925447,P11310,ACADM,Oncology_II,Unique Protein
OID31278,906,0.03757454623396746,0.028700584528736795,0.19080985970665312,0.9987500805629036,86.90772522133538,Q13445,TMED1,Oncology_II,Unique Protein
OID31279,906,0.018357021464319993,0.028926133510319113,0.5258423173911635,0.9987500805629036,56.74369887879299,Q9UNP9,PPIE,Oncology_II,Unique Protein
OID31280,906,0.012646953037261262,0.03016698158642781,0.6751487041925431,0.9987500805629036,76.04940175449853,O43247,TEX33,Oncology_II,Unique Protein
OID31281,906,-0.016079708034870493,0.028756199082620323,0.5761848624546073,0.9987500805629036,123.32727282340915,B0FP48,UPK3BL1,Oncology_II,Unique Protein
OID31282,906,-0.015597247194002748,0.03023209834415024,0.6060415357196245,0.9987500805629036,57.800195827953175,Q9H2G2,SLK,Oncology_II,Unique Protein
OID31283,906,0.037298153251767135,0.03234264394926321,0.24913220194756716,0.9987500805629036,57.56709460904745,O14879,IFIT3,Oncology_II,Unique Protein
OID31284,906,-0.015253455615201252,0.02775780635960736,0.5827877832173188,0.9987500805629036,40.91954237961002,P47928,ID4,Oncology_II,Unique Protein
OID31285,906,0.07372874566918133,0.029135664061772308,0.011561473445681963,0.9987500805629036,95.74436860363078,O43903,GAS2,Oncology_II,Unique Protein
OID31286,906,0.04106610082468336,0.03301690109930474,0.21390647648482322,0.9987500805629036,101.4058330746237,Q99487,PAFAH2,Oncology_II,Unique Protein
OID31287,906,-0.01975778263369053,0.029766288341122594,0.5070146104506403,0.9987500805629036,70.96179497194093,O15078,CEP290,Oncology_II,Unique Protein
OID31288,906,0.03711228892877675,0.029934226372848618,0.21538042484251474,0.9987500805629036,54.50948996479361,Q16181,SEPTIN7,Oncology_II,Unique Protein
OID31289,906,0.02916650867734071,0.031035234683894554,0.3475835671202041,0.9987500805629036,127.2195026682396,Q03518,TAP1,Oncology_II,Unique Protein
OID31290,906,-0.026155782709606074,0.029027431055662745,0.3677958717910893,0.9987500805629036,73.16778794302934,O60603,TLR2,Oncology_II,Unique Protein
OID31291,906,0.08268233981529588,0.03120834058828434,0.008208214276952754,0.9987500805629036,37.33750102797727,Q68DV7,RNF43,Oncology_II,Unique Protein
OID31292,906,0.019725818961378674,0.028943529090698212,0.4957161005119125,0.9987500805629036,42.53474612296689,Q9UHJ6,SHPK,Oncology_II,Unique Protein
OID31293,906,-0.011616980163746113,0.03053384566481962,0.7036936038086842,0.9987500805629036,63.3140651934321,P49137,MAPKAPK2,Oncology_II,Unique Protein
OID31294,906,0.06505683596020066,0.031482445404786646,0.0390769569154507,0.9987500805629036,47.4155338172647,P04183,TK1,Oncology_II,Unique Protein
OID31295,906,0.0038041204359679608,0.030814307857615866,0.9017764092444513,0.9987500805629036,54.54983715078322,P19526,FUT1,Oncology_II,Unique Protein
OID31296,906,0.008391173639612583,0.03129100963659843,0.7886343834762054,0.9987500805629036,76.16599441769407,P22528,SPRR1B,Oncology_II,Unique Protein
OID31297,906,0.013506619406107272,0.031134649236974406,0.6645299989477034,0.9987500805629036,67.14295933670945,O15211,RGL2,Oncology_II,Unique Protein
OID31298,906,0.025957274326462797,0.02947696127933161,0.37877622861393,0.9987500805629036,75.82960059727293,P15248,IL9,Oncology_II,Unique Protein
OID31299,660,9.079157016431422e-4,0.03370757980463044,0.9785199520762018,0.9987500805629036,143.67483705293523,P78358,CTAG1A_CTAG1B,Oncology_II,Unique Protein
OID31300,660,0.021366443129233723,0.034856817619512724,0.5401096909327583,0.9987500805629036,64.50530418020452,O15294,OGT,Oncology_II,Unique Protein
OID31301,906,-0.005071645232202501,0.02947296685773758,0.8634156990273294,0.9987500805629036,75.8611251000724,Q8TEW0,PARD3,Oncology_II,Unique Protein
OID31302,906,0.007170873722750299,0.028975133372690663,0.8045913593309906,0.9987500805629036,57.221073014446056,P07766,CD3E,Oncology_II,Unique Protein
OID31303,906,0.03361265365819838,0.02959606567260904,0.2563842676930845,0.9987500805629036,63.80004179179768,P51815,ZNF75D,Oncology_II,Unique Protein
OID31304,906,0.00728480154363134,0.030662807278559003,0.8122636398476554,0.9987500805629036,62.669856653922984,O60237,PPP1R12B,Oncology_II,Unique Protein
OID31305,660,-0.033302050001271,0.03576874574170788,0.35218623408972005,0.9987500805629036,87.00870045955784,Q2M296,MTHFSD,Oncology_II,Unique Protein
OID31306,906,0.06353393156772953,0.029967370972551893,0.03427533672078214,0.9987500805629036,39.24407812598337,Q96F10,SAT2,Oncology_II,Unique Protein
OID31307,906,0.012595707440688098,0.028922817980672186,0.6633103604769137,0.9987500805629036,227.47139910334235,Q9HCM3,KIAA1549,Oncology_II,Unique Protein
OID31308,906,0.0021530418748702575,0.028701191605787,0.9402191397712732,0.9987500805629036,81.48394564345594,Q6UY09,CEACAM20,Oncology_II,Unique Protein
OID31309,906,0.035533090314490826,0.028211522450884558,0.2081735603356848,0.9987500805629036,58.05017362315063,Q92817,EVPL,Oncology_II,Unique Protein
OID31310,660,0.06983453547501085,0.03582802739512366,0.051714250014169336,0.9987500805629036,67.01580620321691,P09914,IFIT1,Oncology_II,Unique Protein
OID31311,906,0.012377347788527423,0.029436197564620823,0.6742366452243247,0.9987500805629036,65.29819480700434,Q6P5Z2,PKN3,Oncology_II,Unique Protein
OID31312,906,0.02205286406592436,0.027824420313653293,0.4282397147346454,0.9987500805629036,59.78931271366932,Q6ZVL6,KIAA1549L,Oncology_II,Unique Protein
OID31313,906,0.02832976862236838,0.028933900861672003,0.3277884352876844,0.9987500805629036,43.727979896705385,Q5VUJ9,EFCAB2,Oncology_II,Unique Protein
OID31314,906,-0.0046303438781115265,0.028996421559624237,0.8731643290614298,0.9987500805629036,96.62461529679462,Q9HC77,CENPJ,Oncology_II,Unique Protein
OID31315,906,0.04384545246935866,0.030154515043263202,0.14629399757737815,0.9987500805629036,49.053958417591915,Q9ULD2,MTUS1,Oncology_II,Unique Protein
OID31316,906,0.027116018404241053,0.03082375359849844,0.3792545547803805,0.9987500805629036,71.89142976290383,P30279,CCND2,Oncology_II,Unique Protein
OID31317,906,-9.576975632331118e-4,0.029180749367284445,0.9738259374739549,0.9987500805629036,37.07127662894713,Q8IV48,ERI1,Oncology_II,Unique Protein
OID31318,906,0.03668297728524709,0.030694904942045624,0.23237488608928142,0.9987500805629036,69.65124653539351,P25092,GUCY2C,Oncology_II,Unique Protein
OID31319,906,0.0063955556425742315,0.029928731228417275,0.830835868898855,0.9987500805629036,99.05496042540834,Q9NYJ8,TAB2,Oncology_II,Unique Protein
OID31320,906,-0.005612614720874962,0.030295863197025992,0.8530675260267445,0.9987500805629036,48.359996891911756,Q495A1,TIGIT,Oncology_II,Unique Protein
OID31321,906,0.010439926842424107,0.02844016618258826,0.7136442980262163,0.9987500805629036,70.33948847691414,P78317,RNF4,Oncology_II,Unique Protein
OID31322,906,0.008406234187319308,0.03007459221251914,0.779916681908923,0.9987500805629036,99.1470795586826,P50454,SERPINH1,Oncology_II,Unique Protein
OID31323,906,0.008765530860576805,0.02976599716390473,0.7684592531567656,0.9987500805629036,64.33072362273259,O00422,SAP18,Oncology_II,Unique Protein
OID31324,906,-0.027609950009362925,0.030968820687076525,0.3728820070395129,0.9987500805629036,63.59869456000203,Q96AT9,RPE,Oncology_II,Unique Protein
OID31325,906,0.005152582723359115,0.029159244905385313,0.8597806326103193,0.9987500805629036,602.9069380043659,P20702,ITGAX,Oncology_II,Unique Protein
OID31326,906,0.014514319519502498,0.02950080402471787,0.62284331668091,0.9987500805629036,293.39989804472793,O95997,PTTG1,Oncology_II,Unique Protein
OID31327,906,0.0572929186635555,0.027939064415531963,0.04059655567946808,0.9987500805629036,34.10470730917795,P51948,MNAT1,Oncology_II,Unique Protein
OID31328,906,0.03707380797213143,0.03138410039886866,0.23780417903299023,0.9987500805629036,41.72320061051094,Q9BW66,CINP,Oncology_II,Unique Protein
OID31329,906,0.019425852110737895,0.030441138754600264,0.5235447457063098,0.9987500805629036,50.47086548093448,P49454,CENPF,Oncology_II,Unique Protein
OID31330,660,-0.010709733496577164,0.03348575089223439,0.7492022317332284,0.9987500805629036,102.5594700388434,Q92973,TNPO1,Oncology_II,Unique Protein
OID31331,660,-0.04704725108179129,0.037037726880411175,0.20445788070319243,0.9987500805629036,128.14136364771264,P43357,MAGEA3,Oncology_II,Unique Protein
OID31332,906,-0.0344961610998927,0.02915841036425865,0.2371032729617169,0.9987500805629036,54.5847636556528,Q9UJ99,CDH22,Oncology_II,Unique Protein
OID31333,906,-0.009455098000779948,0.029413317190939977,0.7479405643831728,0.9987500805629036,158.8632782815174,P53420,COL4A4,Oncology_II,Unique Protein
OID31334,660,0.017040882637768064,0.033342168826923056,0.6094641473907754,0.9987500805629036,86.94654987599,Q99963,SH3GL3,Oncology_II,Unique Protein
OID31335,906,0.008211409304930195,0.029778147584512138,0.7828023405305722,0.9987500805629036,61.70778286135166,O14717,TRDMT1,Oncology_II,Unique Protein
OID31336,906,-0.0233288040664897,0.030576577108627323,0.4456888716288787,0.9987500805629036,26.370703969632665,Q7Z6I6,ARHGAP30,Oncology_II,Unique Protein
OID31337,660,-0.04682573201522846,0.036128201793879634,0.195409978653613,0.9987500805629036,91.50639762234526,Q9Y4G8,RAPGEF2,Oncology_II,Unique Protein
OID31338,906,-0.011153340684350711,0.03006378702705555,0.7107344527503321,0.9987500805629036,51.28642899626939,Q6P995,FAM171B,Oncology_II,Unique Protein
OID31339,906,-0.011201217082701801,0.028822030126620102,0.6976405902974834,0.9987500805629036,80.69931472725577,P78540,ARG2,Oncology_II,Unique Protein
OID31340,906,0.0698752317539787,0.028463793867792863,0.014284824381533293,0.9987500805629036,49.72393161043166,Q9NQ84,GPRC5C,Oncology_II,Unique Protein
OID31341,906,-0.011215354731633143,0.029464940836338223,0.7035663846813968,0.9987500805629036,41.748941034505684,Q14204,DYNC1H1,Oncology_II,Unique Protein
OID31342,906,0.027820456022384303,0.030813635407669633,0.36684516396406386,0.9987500805629036,52.480183199686614,Q6UXC1,MAMDC4,Oncology_II,Unique Protein
OID31343,906,-0.026013939218132623,0.029773793868708452,0.3825084059129932,0.9987500805629036,62.5019046356548,P26639,TARS1,Oncology_II,Unique Protein
OID31344,906,0.033534463836502625,0.029426689663633057,0.2547643892338064,0.9987500805629036,61.237823440293184,Q32MZ4,LRRFIP1,Oncology_II,Unique Protein
OID31345,906,0.016197444520266734,0.03160353003328273,0.6084150841611391,0.9987500805629036,87.2898693002022,O43663,PRC1,Oncology_II,Unique Protein
OID31346,906,0.01043099519282028,0.029650897876364733,0.7250769209261421,0.9987500805629036,56.371314228496026,Q7Z6P3,RAB44,Oncology_II,Unique Protein
OID31347,906,-0.009338230011775922,0.028810230360100296,0.7459170768866872,0.9987500805629036,89.76675206993127,Q8WWF5,ZNRF4,Oncology_II,Unique Protein
OID31348,906,0.009121832316567716,0.029875627428919103,0.7601890776839578,0.9987500805629036,105.20313495278859,O75843,AP1G2,Oncology_II,Unique Protein
OID31349,906,0.016237684196160538,0.03360086369047602,0.6290364902133303,0.9987500805629036,45.81103581538885,Q9UHY7,ENOPH1,Oncology_II,Unique Protein
OID31350,906,6.276668182899543e-4,0.027107674203758883,0.9815321939772494,0.9987500805629036,37.71765490229443,Q96NB3,ZNF830,Oncology_II,Unique Protein
OID31351,906,0.006733245173440843,0.03131433436947144,0.8298003989878573,0.9987500805629036,36.696655253156024,Q9Y2J4,AMOTL2,Oncology_II,Unique Protein
OID31352,906,-0.012165420498320327,0.02909859032305221,0.675993130798856,0.9987500805629036,50.062484248517436,P33764,S100A3,Oncology_II,Unique Protein
OID31353,906,-0.013635780072859573,0.029751880096921094,0.6468376558057969,0.9987500805629036,90.33649517224383,Q15796,SMAD2,Oncology_II,Unique Protein
OID31354,906,0.020386955051314982,0.03185479177653789,0.5223407113917875,0.9987500805629036,91.88227790778755,Q9UMX5,NENF,Oncology_II,Unique Protein
OID31355,906,-0.002270945250670204,0.029377964904577124,0.9384016095127473,0.9987500805629036,91.68566774047012,O43768,ENSA,Oncology_II,Unique Protein
